scope,bin_index,time_lower,time_upper,time_center,count,bandwidth,rmse,relative_rmse,cosine_similarity,sigma_weighted_rmse,sigma_weighted_relative_rmse,sigma_weighted_cosine_similarity,effective_neighbor_count_mean,effective_neighbor_count_min,effective_neighbor_count_p10,raw_teacher_oracle_mse,rao_blackwell_oracle_mse,variance_reduction_fraction,raw_teacher_oracle_sigma_weighted_mse,rao_blackwell_oracle_sigma_weighted_mse,sigma_weighted_variance_reduction_fraction
time_bin,2,0.2008,0.3007,0.25075000000000003,409,"space=0.3,time=0.1",0.9594026288061532,0.4803316642173745,0.8494699605974354,0.9057184258598814,0.46989653470299514,0.8574597521457843,178.7593464634806,36.80740311916994,89.2633955217596,11.464425702032566,0.9204534041601575,0.9197122099893683,1.6317142109273448,0.12015843050545812,0.9263606157473034
time_bin,3,0.3007,0.4006,0.35065,391,"space=0.3,time=0.1",0.43543876865179393,0.35389439642321147,0.9234608713742205,0.42223136236091624,0.3494482644092621,0.9244694918306771,162.55793945067495,32.65200320823605,80.77354156968013,6.776879519213788,0.1896069212449905,0.9720215003929711,1.786494945649237,0.04762065123080511,0.9733440886131699
time_bin,4,0.4006,0.5005,0.45055,408,"space=0.3,time=0.1",0.25121003830960936,0.31283571786251463,0.9400055100314881,0.24827137882389527,0.31293815815698706,0.9416447607127653,149.96853850853475,42.9982944929278,88.28497149364549,4.999888017957758,0.06310648334751541,0.9873784206776943,2.003217427381157,0.024373224307994042,0.9878329611887476
time_bin,5,0.5005,0.6004,0.55045,409,"space=0.3,time=0.1",0.18532401899451215,0.3508879334409902,0.9278510746080146,0.18513060413593513,0.3526993534597486,0.9274652270358797,140.94072247181134,54.61612876293594,79.20288740567933,5.251211712854685,0.034344992016278296,0.9934596063101399,2.7971978734636727,0.018234793292054463,0.9934810499465004
time_bin,6,0.6004,0.7003,0.65035,447,"space=0.3,time=0.1",0.1948387758949819,0.5227612343000648,0.8651094347985919,0.19504019658936997,0.5254855873671525,0.8645828234788159,138.7661428992226,62.48240445078822,94.67468937427807,4.6527879773338405,0.03796214859225499,0.9918409889520867,3.0524313039322175,0.024804260446609917,0.9918739333024806
time_bin,7,0.7003,0.8002,0.7502500000000001,417,"space=0.3,time=0.1",0.2058666034713179,0.804916646289727,0.7682309944691034,0.20645520162553835,0.810341776088371,0.7646284685951151,133.71359883948108,78.649766742473,98.15620676932006,5.667762624426995,0.04238105842481685,0.9925224358960647,4.284009246823156,0.032158772064091436,0.9924933000523115
time_bin,8,0.8002,0.9001,0.85015,398,"space=0.3,time=0.1",0.24526231192709208,1.3897043560903444,0.5824740253884879,0.2454266180225407,1.395502356907785,0.5809142017099895,114.3038135696709,73.74232932379101,90.61091429388405,6.81765983472063,0.06015360165182221,0.9911767962875996,5.71281272488304,0.050255055619882964,0.9912030976767329
time_bin,9,0.9001,1.0,0.9500500000000001,422,"space=0.3,time=0.1",0.29538732347586466,2.68597448824386,0.4156437117489191,0.29604164632296487,2.6972040440103693,0.4142525879196614,79.61190591445718,44.51770479814732,62.70060398764929,8.032872137519055,0.08725367087023511,0.9891379236133886,7.213836010480064,0.07842146587488776,0.9891290201700941
overall,-1,0.0010431334376335144,0.999502420425415,0.5002727769315243,4096,"space=0.3,time=0.15",17.978381401901597,1.014304110991487,0.7396984724353761,0.690799699014861,0.886713911550486,0.7877610097466032,199.3372994451055,11.999081850332619,107.73246223976793,484.3669882926107,323.22219783224125,0.33269152184602113,3.1376174860604644,0.21962750509119006,0.9300018229223446
time_bin,0,0.001,0.1009,0.05095,387,"space=0.3,time=0.15",58.29060831264352,1.0140688451469537,0.19126316918827194,9.90210383834074,1.1265075712489203,0.2661931567020879,194.35892646889852,11.999081850332619,85.55360973238803,5038.777684224456,3397.7950174580255,0.325670781608565,1.2686373564542217,0.8569926605535277,0.3244778348687777
